source_id,tile_id,split,image_path,x,y,width,height,source_width,source_height,tile_index,overlap_with_previous_x,annotations
127200078,127200078__x1776_y0000,test,clean/127200078__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127300001,127300001__x0000_y0000,test,clean/127300001__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127300001,127300001__x0896_y0000,test,clean/127300001__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127300001,127300001__x1776_y0000,test,clean/127300001__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127300005,127300005__x0000_y0000,test,clean/127300005__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127300005,127300005__x0896_y0000,test,clean/127300005__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127300005,127300005__x1776_y0000,test,clean/127300005__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127300049,127300049__x0000_y0000,test,clean/127300049__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127300049,127300049__x0896_y0000,test,clean/127300049__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127300049,127300049__x1776_y0000,test,clean/127300049__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127300055,127300055__x0000_y0000,test,clean/127300055__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127300055,127300055__x0896_y0000,test,clean/127300055__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127300055,127300055__x1776_y0000,test,clean/127300055__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127300060,127300060__x0000_y0000,test,clean/127300060__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127300060,127300060__x0896_y0000,test,clean/127300060__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127300060,127300060__x1776_y0000,test,clean/127300060__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127300062,127300062__x0000_y0000,test,clean/127300062__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127300062,127300062__x0896_y0000,test,clean/127300062__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127300062,127300062__x1776_y0000,test,clean/127300062__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127300066,127300066__x0000_y0000,test,clean/127300066__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127300066,127300066__x0896_y0000,test,clean/127300066__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127300066,127300066__x1776_y0000,test,clean/127300066__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127400003,127400003__x0000_y0000,test,clean/127400003__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127400003,127400003__x0896_y0000,test,clean/127400003__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127400003,127400003__x1776_y0000,test,clean/127400003__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127400005,127400005__x0000_y0000,test,clean/127400005__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127400005,127400005__x0896_y0000,test,clean/127400005__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127400005,127400005__x1776_y0000,test,clean/127400005__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127400007,127400007__x0000_y0000,test,clean/127400007__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127400007,127400007__x0896_y0000,test,clean/127400007__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127400007,127400007__x1776_y0000,test,clean/127400007__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127600007,127600007__x0000_y0000,test,clean/127600007__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127600007,127600007__x0896_y0000,test,clean/127600007__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127600007,127600007__x1776_y0000,test,clean/127600007__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127600025,127600025__x0000_y0000,test,clean/127600025__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127600025,127600025__x0896_y0000,test,clean/127600025__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127600025,127600025__x1776_y0000,test,clean/127600025__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127600055,127600055__x0000_y0000,test,clean/127600055__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127600055,127600055__x0896_y0000,test,clean/127600055__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127600055,127600055__x1776_y0000,test,clean/127600055__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127600082,127600082__x0000_y0000,test,clean/127600082__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127600082,127600082__x0896_y0000,test,clean/127600082__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127600082,127600082__x1776_y0000,test,clean/127600082__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127600083,127600083__x0000_y0000,test,clean/127600083__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127600083,127600083__x0896_y0000,test,clean/127600083__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127600083,127600083__x1776_y0000,test,clean/127600083__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127600084,127600084__x0000_y0000,test,clean/127600084__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127600084,127600084__x0896_y0000,test,clean/127600084__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127600084,127600084__x1776_y0000,test,clean/127600084__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127900073,127900073__x0000_y0000,test,clean/127900073__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127900073,127900073__x0896_y0000,test,clean/127900073__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127900073,127900073__x1776_y0000,test,clean/127900073__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
127900077,127900077__x0000_y0000,test,clean/127900077__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
127900077,127900077__x0896_y0000,test,clean/127900077__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
127900077,127900077__x1776_y0000,test,clean/127900077__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128200005,128200005__x0000_y0000,test,clean/128200005__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128200005,128200005__x0896_y0000,test,clean/128200005__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128200005,128200005__x1776_y0000,test,clean/128200005__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128200026,128200026__x0000_y0000,test,clean/128200026__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128200026,128200026__x0896_y0000,test,clean/128200026__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128200026,128200026__x1776_y0000,test,clean/128200026__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128200028,128200028__x0000_y0000,test,clean/128200028__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128200028,128200028__x0896_y0000,test,clean/128200028__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128200028,128200028__x1776_y0000,test,clean/128200028__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128200032,128200032__x0000_y0000,test,clean/128200032__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128200032,128200032__x0896_y0000,test,clean/128200032__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128200032,128200032__x1776_y0000,test,clean/128200032__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128200039,128200039__x0000_y0000,test,clean/128200039__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128200039,128200039__x0896_y0000,test,clean/128200039__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128200039,128200039__x1776_y0000,test,clean/128200039__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128200043,128200043__x0000_y0000,test,clean/128200043__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128200043,128200043__x0896_y0000,test,clean/128200043__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128200043,128200043__x1776_y0000,test,clean/128200043__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128200049,128200049__x0000_y0000,test,clean/128200049__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128200049,128200049__x0896_y0000,test,clean/128200049__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128200049,128200049__x1776_y0000,test,clean/128200049__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128300020,128300020__x0000_y0000,test,clean/128300020__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128300020,128300020__x0896_y0000,test,clean/128300020__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128300020,128300020__x1776_y0000,test,clean/128300020__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128300021,128300021__x0000_y0000,test,clean/128300021__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128300021,128300021__x0896_y0000,test,clean/128300021__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128300021,128300021__x1776_y0000,test,clean/128300021__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128300028,128300028__x0000_y0000,test,clean/128300028__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128300028,128300028__x0896_y0000,test,clean/128300028__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128300028,128300028__x1776_y0000,test,clean/128300028__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128300050,128300050__x0000_y0000,test,clean/128300050__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128300050,128300050__x0896_y0000,test,clean/128300050__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128300050,128300050__x1776_y0000,test,clean/128300050__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128300062,128300062__x0000_y0000,test,clean/128300062__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128300062,128300062__x0896_y0000,test,clean/128300062__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128300062,128300062__x1776_y0000,test,clean/128300062__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128500034,128500034__x0000_y0000,test,clean/128500034__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128500034,128500034__x0896_y0000,test,clean/128500034__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128500034,128500034__x1776_y0000,test,clean/128500034__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128500036,128500036__x0000_y0000,test,clean/128500036__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128500036,128500036__x0896_y0000,test,clean/128500036__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128500036,128500036__x1776_y0000,test,clean/128500036__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128500042,128500042__x0000_y0000,test,clean/128500042__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128500042,128500042__x0896_y0000,test,clean/128500042__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128500042,128500042__x1776_y0000,test,clean/128500042__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128500059,128500059__x0000_y0000,test,clean/128500059__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128500059,128500059__x0896_y0000,test,clean/128500059__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128500059,128500059__x1776_y0000,test,clean/128500059__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128500060,128500060__x0000_y0000,test,clean/128500060__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128500060,128500060__x0896_y0000,test,clean/128500060__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128500060,128500060__x1776_y0000,test,clean/128500060__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128700046,128700046__x0000_y0000,test,clean/128700046__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128700046,128700046__x0896_y0000,test,clean/128700046__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128700046,128700046__x1776_y0000,test,clean/128700046__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128700063,128700063__x0000_y0000,test,clean/128700063__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128700063,128700063__x0896_y0000,test,clean/128700063__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128700063,128700063__x1776_y0000,test,clean/128700063__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
128700066,128700066__x0000_y0000,test,clean/128700066__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
128700066,128700066__x0896_y0000,test,clean/128700066__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
128700066,128700066__x1776_y0000,test,clean/128700066__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129100001,129100001__x0000_y0000,test,clean/129100001__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129100001,129100001__x0896_y0000,test,clean/129100001__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129100001,129100001__x1776_y0000,test,clean/129100001__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129100042,129100042__x0000_y0000,test,clean/129100042__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129100042,129100042__x0896_y0000,test,clean/129100042__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129100042,129100042__x1776_y0000,test,clean/129100042__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129100073,129100073__x0000_y0000,test,clean/129100073__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129100073,129100073__x0896_y0000,test,clean/129100073__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129100073,129100073__x1776_y0000,test,clean/129100073__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129100077,129100077__x0000_y0000,test,clean/129100077__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129100077,129100077__x0896_y0000,test,clean/129100077__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129100077,129100077__x1776_y0000,test,clean/129100077__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129300002,129300002__x0000_y0000,test,clean/129300002__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129300002,129300002__x0896_y0000,test,clean/129300002__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129300002,129300002__x1776_y0000,test,clean/129300002__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129300006,129300006__x0000_y0000,test,clean/129300006__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129300006,129300006__x0896_y0000,test,clean/129300006__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129300006,129300006__x1776_y0000,test,clean/129300006__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129300018,129300018__x0000_y0000,test,clean/129300018__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129300018,129300018__x0896_y0000,test,clean/129300018__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129300018,129300018__x1776_y0000,test,clean/129300018__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129300033,129300033__x0000_y0000,test,clean/129300033__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129300033,129300033__x0896_y0000,test,clean/129300033__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129300033,129300033__x1776_y0000,test,clean/129300033__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129300052,129300052__x0000_y0000,test,clean/129300052__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129300052,129300052__x0896_y0000,test,clean/129300052__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129300052,129300052__x1776_y0000,test,clean/129300052__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129300078,129300078__x0000_y0000,test,clean/129300078__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129300078,129300078__x0896_y0000,test,clean/129300078__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129300078,129300078__x1776_y0000,test,clean/129300078__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129400010,129400010__x0000_y0000,test,clean/129400010__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129400010,129400010__x0896_y0000,test,clean/129400010__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129400010,129400010__x1776_y0000,test,clean/129400010__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129400019,129400019__x0000_y0000,test,clean/129400019__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129400019,129400019__x0896_y0000,test,clean/129400019__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129400019,129400019__x1776_y0000,test,clean/129400019__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129400024,129400024__x0000_y0000,test,clean/129400024__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129400024,129400024__x0896_y0000,test,clean/129400024__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129400024,129400024__x1776_y0000,test,clean/129400024__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129400039,129400039__x0000_y0000,test,clean/129400039__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129400039,129400039__x0896_y0000,test,clean/129400039__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129400039,129400039__x1776_y0000,test,clean/129400039__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129400081,129400081__x0000_y0000,test,clean/129400081__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129400081,129400081__x0896_y0000,test,clean/129400081__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129400081,129400081__x1776_y0000,test,clean/129400081__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129500021,129500021__x0000_y0000,test,clean/129500021__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129500021,129500021__x0896_y0000,test,clean/129500021__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129500021,129500021__x1776_y0000,test,clean/129500021__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129500024,129500024__x0000_y0000,test,clean/129500024__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129500024,129500024__x0896_y0000,test,clean/129500024__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129500024,129500024__x1776_y0000,test,clean/129500024__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129500064,129500064__x0000_y0000,test,clean/129500064__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129500064,129500064__x0896_y0000,test,clean/129500064__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129500064,129500064__x1776_y0000,test,clean/129500064__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129500065,129500065__x0000_y0000,test,clean/129500065__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129500065,129500065__x0896_y0000,test,clean/129500065__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129500065,129500065__x1776_y0000,test,clean/129500065__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129700067,129700067__x0000_y0000,test,clean/129700067__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129700067,129700067__x0896_y0000,test,clean/129700067__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129700067,129700067__x1776_y0000,test,clean/129700067__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129700071,129700071__x0000_y0000,test,clean/129700071__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129700071,129700071__x0896_y0000,test,clean/129700071__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129700071,129700071__x1776_y0000,test,clean/129700071__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129700083,129700083__x0000_y0000,test,clean/129700083__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129700083,129700083__x0896_y0000,test,clean/129700083__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129700083,129700083__x1776_y0000,test,clean/129700083__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129800035,129800035__x0000_y0000,test,clean/129800035__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129800035,129800035__x0896_y0000,test,clean/129800035__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129800035,129800035__x1776_y0000,test,clean/129800035__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129800048,129800048__x0000_y0000,test,clean/129800048__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129800048,129800048__x0896_y0000,test,clean/129800048__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129800048,129800048__x1776_y0000,test,clean/129800048__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129800052,129800052__x0000_y0000,test,clean/129800052__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129800052,129800052__x0896_y0000,test,clean/129800052__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129800052,129800052__x1776_y0000,test,clean/129800052__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129800053,129800053__x0000_y0000,test,clean/129800053__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129800053,129800053__x0896_y0000,test,clean/129800053__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129800053,129800053__x1776_y0000,test,clean/129800053__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129800059,129800059__x0000_y0000,test,clean/129800059__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129800059,129800059__x0896_y0000,test,clean/129800059__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
129800059,129800059__x1776_y0000,test,clean/129800059__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
129900004,129900004__x0000_y0000,test,clean/129900004__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
129900004,129900004__x0896_y0000,test,clean/129900004__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
